Date,Time,Zone,Device,PPM,VOC
12/21/2021,22:04,Zone2,T1,808,62
12/21/2021,22:04,Zone2,T2,646,37
12/21/2021,22:05,Zone1,T1,810,62
12/21/2021,22:05,Zone1,T2,552,23
12/21/2021,22:05,Zone2,T1,855,69
12/21/2021,22:05,Zone2,T2,485,12
12/21/2021,22:05,Zone1,T3,0,0
12/21/2021,22:05,Zone1,T4,0,0
12/21/2021,22:06,Zone1,T1,798,60
12/21/2021,22:06,Zone1,T2,552,23
12/21/2021,22:06,Zone2,T1,840,67
12/21/2021,22:06,Zone2,T2,649,37
12/21/2021,22:06,Zone1,T3,0,0
12/21/2021,22:06,Zone1,T4,0,0
12/21/2021,22:07,Zone1,T1,752,53
12/21/2021,22:07,Zone1,T2,552,23
12/21/2021,22:07,Zone2,T1,855,69
12/21/2021,22:07,Zone2,T2,481,12
12/21/2021,22:07,Zone1,T3,0,0
12/21/2021,22:07,Zone1,T4,0,0
12/21/2021,22:08,Zone1,T1,778,57
12/21/2021,22:08,Zone1,T2,552,23
12/21/2021,22:08,Zone2,T1,785,58
12/21/2021,22:08,Zone2,T2,704,46
12/21/2021,22:08,Zone1,T3,0,0
12/21/2021,22:08,Zone1,T4,0,0
12/21/2021,22:09,Zone1,T1,798,60
12/21/2021,22:09,Zone1,T2,552,23
12/21/2021,22:09,Zone2,T1,825,64
12/21/2021,22:09,Zone2,T2,488,13
12/21/2021,22:11,Zone1,T1,763,55
12/21/2021,22:11,Zone1,T2,552,23
12/21/2021,22:11,Zone2,T1,802,61
12/21/2021,22:11,Zone2,T2,487,13
12/21/2021,22:11,Zone1,T3,0,0
12/21/2021,22:11,Zone1,T4,0,0
12/21/2021,22:14,Zone1,T1,798,60
12/21/2021,22:14,Zone1,T2,552,23
12/21/2021,22:14,Zone2,T1,787,58
12/21/2021,22:14,Zone2,T2,588,28
12/21/2021,22:14,Zone1,T3,0,0
12/21/2021,22:14,Zone1,T4,0,0
12/21/2021,22:15,Zone1,T1,802,61
12/21/2021,22:15,Zone1,T2,552,23
12/21/2021,22:15,Zone2,T1,776,57
12/21/2021,22:15,Zone2,T2,496,14
12/21/2021,22:15,Zone1,T3,0,0
12/21/2021,22:15,Zone1,T4,0,0
12/21/2021,22:16,Zone1,T1,763,55
12/21/2021,22:16,Zone1,T2,552,23
12/21/2021,22:16,Zone2,T1,802,61
12/21/2021,22:16,Zone2,T2,487,13
12/21/2021,22:16,Zone1,T3,0,0
12/21/2021,22:16,Zone1,T4,0,0
12/21/2021,22:17,Zone1,T1,783,58
12/21/2021,22:17,Zone1,T2,552,23
12/21/2021,22:17,Zone2,T1,783,58
12/21/2021,22:17,Zone2,T2,492,14
12/21/2021,22:17,Zone1,T3,0,0
12/21/2021,22:17,Zone1,T4,0,0
12/21/2021,22:18,Zone1,T1,763,55
12/21/2021,22:18,Zone1,T2,552,23
12/21/2021,22:18,Zone2,T1,806,61
12/21/2021,22:18,Zone2,T2,445,6
12/21/2021,22:18,Zone1,T3,0,0
12/21/2021,22:18,Zone1,T4,0,0
12/21/2021,22:19,Zone1,T1,763,55
12/21/2021,22:19,Zone1,T2,552,23
12/21/2021,22:19,Zone2,T1,821,64
12/21/2021,22:19,Zone2,T2,515,17
12/21/2021,22:19,Zone1,T3,0,0
12/21/2021,22:19,Zone1,T4,0,0
12/21/2021,22:20,Zone1,T1,772,56
12/21/2021,22:20,Zone1,T2,552,23
12/21/2021,22:21,Zone1,T1,798,60
12/21/2021,22:21,Zone1,T2,552,23
12/21/2021,22:21,Zone2,T1,785,58
12/21/2021,22:21,Zone2,T2,537,20
12/21/2021,22:21,Zone1,T3,0,0
12/21/2021,22:21,Zone1,T4,0,0
12/21/2021,22:22,Zone1,T1,783,58
12/21/2021,22:22,Zone1,T2,552,23
12/21/2021,22:22,Zone2,T1,785,58
12/21/2021,22:22,Zone2,T2,434,5
12/21/2021,22:22,Zone1,T3,0,0
12/21/2021,22:22,Zone1,T4,0,0
12/21/2021,22:23,Zone1,T1,800,60
12/21/2021,22:23,Zone1,T2,552,23
12/21/2021,22:23,Zone2,T1,780,57
12/21/2021,22:23,Zone2,T2,580,27
12/21/2021,22:23,Zone1,T3,0,0
12/21/2021,22:23,Zone1,T4,0,0
12/21/2021,22:24,Zone1,T1,780,57
12/21/2021,22:24,Zone1,T2,552,23
12/21/2021,22:24,Zone2,T1,754,53
12/21/2021,22:24,Zone2,T2,454,8
12/21/2021,22:24,Zone1,T3,0,0
12/21/2021,22:24,Zone1,T4,0,0
12/21/2021,22:26,Zone1,T1,737,51
12/21/2021,22:26,Zone1,T2,552,23
12/21/2021,22:26,Zone2,T1,754,53
12/21/2021,22:26,Zone2,T2,457,8
12/21/2021,22:26,Zone1,T3,0,0
12/21/2021,22:26,Zone1,T4,0,0
12/21/2021,22:27,Zone1,T1,776,57
12/21/2021,22:27,Zone1,T2,552,23
12/21/2021,22:27,Zone2,T1,742,52
12/21/2021,22:27,Zone2,T2,660,39
12/21/2021,22:27,Zone1,T3,0,0
12/21/2021,22:27,Zone1,T4,0,0
12/21/2021,22:28,Zone1,T1,770,56
12/21/2021,22:28,Zone1,T2,552,23
12/21/2021,22:28,Zone2,T1,746,52
12/21/2021,22:28,Zone2,T2,461,9
12/21/2021,22:29,Zone1,T1,749,53
12/21/2021,22:29,Zone1,T2,552,23
12/21/2021,22:29,Zone2,T1,770,56
12/21/2021,22:29,Zone2,T2,649,37
12/21/2021,22:29,Zone1,T3,0,0
12/21/2021,22:29,Zone1,T4,0,0
12/21/2021,22:30,Zone1,T1,780,57
12/21/2021,22:30,Zone1,T2,552,23
12/21/2021,22:30,Zone2,T1,763,55
12/21/2021,22:30,Zone2,T2,462,9
12/21/2021,22:30,Zone1,T3,0,0
12/21/2021,22:30,Zone1,T4,0,0
12/21/2021,22:31,Zone1,T1,744,52
12/21/2021,22:31,Zone1,T2,552,23
12/21/2021,22:31,Zone2,T1,770,56
12/21/2021,22:31,Zone2,T2,501,15
12/21/2021,22:32,Zone1,T1,706,46
12/21/2021,22:32,Zone1,T2,552,23
12/21/2021,22:32,Zone2,T1,770,56
12/21/2021,22:32,Zone2,T2,478,11
12/21/2021,22:32,Zone1,T3,0,0
12/21/2021,22:32,Zone1,T4,0,0
12/21/2021,22:33,Zone1,T1,772,56
12/21/2021,22:33,Zone1,T2,552,23
12/21/2021,22:33,Zone2,T1,776,57
12/21/2021,22:33,Zone2,T2,425,3
12/21/2021,22:33,Zone1,T3,0,0
12/21/2021,22:33,Zone1,T4,0,0
12/21/2021,22:34,Zone1,T1,717,48
12/21/2021,22:34,Zone1,T2,552,23
12/21/2021,22:34,Zone2,T1,746,52
12/21/2021,22:34,Zone2,T2,496,14
12/21/2021,22:35,Zone1,T1,686,43
12/21/2021,22:35,Zone1,T2,552,23
12/21/2021,22:35,Zone2,T1,733,50
12/21/2021,22:35,Zone2,T2,426,3
12/21/2021,22:35,Zone1,T3,0,0
12/21/2021,22:35,Zone1,T4,0,0
12/21/2021,22:37,Zone1,T1,746,52
12/21/2021,22:37,Zone1,T2,552,23
12/21/2021,22:37,Zone2,T1,746,52
12/21/2021,22:37,Zone2,T2,422,3
12/21/2021,22:38,Zone1,T1,726,49
12/21/2021,22:38,Zone1,T2,552,23
12/21/2021,22:38,Zone2,T1,742,52
12/21/2021,22:38,Zone2,T2,578,27
12/21/2021,22:38,Zone1,T3,0,0
12/21/2021,22:38,Zone1,T4,0,0
12/21/2021,22:39,Zone1,T1,740,51
12/21/2021,22:39,Zone1,T2,552,23
12/21/2021,22:39,Zone2,T1,742,52
12/21/2021,22:39,Zone2,T2,434,5
12/21/2021,22:39,Zone1,T3,0,0
12/21/2021,22:39,Zone1,T4,0,0
12/21/2021,22:40,Zone1,T1,733,50
12/21/2021,22:40,Zone1,T2,552,23
12/21/2021,22:40,Zone2,T1,733,50
12/21/2021,22:40,Zone2,T2,617,33
12/21/2021,22:40,Zone1,T3,0,0
12/21/2021,22:40,Zone1,T4,0,0
12/21/2021,22:41,Zone1,T1,683,43
12/21/2021,22:41,Zone1,T2,552,23
12/21/2021,22:41,Zone2,T1,733,50
12/21/2021,22:41,Zone2,T2,441,6
12/21/2021,22:41,Zone1,T3,0,0
12/21/2021,22:41,Zone1,T4,0,0
12/21/2021,22:42,Zone1,T1,744,52
12/21/2021,22:42,Zone1,T2,552,23
12/21/2021,22:42,Zone2,T1,776,57
12/21/2021,22:42,Zone2,T2,571,26
12/21/2021,22:42,Zone1,T3,0,0
12/21/2021,22:42,Zone1,T4,0,0
12/21/2021,22:43,Zone1,T1,774,56
12/21/2021,22:43,Zone1,T2,552,23
12/21/2021,22:43,Zone2,T1,752,53
12/21/2021,22:43,Zone2,T2,464,9
12/21/2021,22:43,Zone1,T3,0,0
12/21/2021,22:43,Zone1,T4,0,0
12/21/2021,22:44,Zone1,T1,702,46
12/21/2021,22:44,Zone1,T2,552,23
12/21/2021,22:44,Zone2,T1,768,56
12/21/2021,22:44,Zone2,T2,426,3
12/21/2021,22:44,Zone1,T3,0,0
12/21/2021,22:44,Zone1,T4,0,0
12/21/2021,22:45,Zone1,T1,737,51
12/21/2021,22:45,Zone1,T2,552,23
12/21/2021,22:45,Zone2,T1,715,47
12/21/2021,22:45,Zone2,T2,492,14
12/21/2021,22:45,Zone1,T3,0,0
12/21/2021,22:45,Zone1,T4,0,0
12/21/2021,22:47,Zone1,T1,688,43
12/21/2021,22:47,Zone1,T2,552,23
12/21/2021,22:47,Zone2,T1,740,51
12/21/2021,22:47,Zone2,T2,526,19
12/21/2021,22:47,Zone1,T3,0,0
12/21/2021,22:47,Zone1,T4,0,0
12/21/2021,22:48,Zone1,T1,732,50
12/21/2021,22:48,Zone1,T2,552,23
12/21/2021,22:48,Zone2,T1,744,52
12/21/2021,22:48,Zone2,T2,422,3
12/21/2021,22:48,Zone1,T3,0,0
12/21/2021,22:48,Zone1,T4,0,0
12/21/2021,22:49,Zone1,T1,732,50
12/21/2021,22:49,Zone1,T2,552,23
12/21/2021,22:50,Zone1,T1,737,51
12/21/2021,22:50,Zone1,T2,552,23
12/21/2021,22:50,Zone2,T1,761,54
12/21/2021,22:50,Zone2,T2,434,5
12/21/2021,22:50,Zone1,T3,0,0
12/21/2021,22:50,Zone1,T4,0,0
12/21/2021,22:51,Zone1,T1,732,50
12/21/2021,22:51,Zone1,T2,552,23
12/21/2021,22:51,Zone2,T1,740,51
12/21/2021,22:51,Zone2,T2,621,33
12/21/2021,22:51,Zone1,T3,0,0
12/21/2021,22:51,Zone1,T4,0,0
12/21/2021,22:52,Zone1,T1,737,51
12/21/2021,22:52,Zone1,T2,552,23
12/21/2021,22:52,Zone2,T1,708,46
12/21/2021,22:52,Zone2,T2,447,7
12/21/2021,22:52,Zone1,T3,0,0
12/21/2021,22:52,Zone1,T4,0,0
12/21/2021,22:53,Zone1,T1,704,46
12/21/2021,22:53,Zone1,T2,552,23
12/21/2021,22:53,Zone2,T1,735,51
12/21/2021,22:53,Zone2,T2,653,38
12/21/2021,22:53,Zone1,T3,0,0
12/21/2021,22:53,Zone1,T4,0,0
12/21/2021,22:54,Zone1,T1,710,47
12/21/2021,22:54,Zone1,T2,552,23
12/21/2021,22:54,Zone2,T1,748,53
12/21/2021,22:54,Zone2,T2,451,7
12/21/2021,22:54,Zone1,T3,0,0
12/21/2021,22:54,Zone1,T4,0,0
12/21/2021,22:55,Zone1,T1,732,50
12/21/2021,22:55,Zone1,T2,552,23
12/21/2021,22:55,Zone2,T1,735,51
12/21/2021,22:55,Zone2,T2,582,27
12/21/2021,22:55,Zone1,T3,0,0
12/21/2021,22:55,Zone1,T4,0,0
12/21/2021,22:56,Zone1,T1,737,51
12/21/2021,22:56,Zone1,T2,552,23
12/21/2021,22:56,Zone2,T1,712,47
12/21/2021,22:56,Zone2,T2,455,8
12/21/2021,22:58,Zone1,T1,737,51
12/21/2021,22:58,Zone1,T2,552,23
12/21/2021,22:58,Zone2,T1,735,51
12/21/2021,22:58,Zone2,T2,496,14
12/21/2021,22:58,Zone1,T3,0,0
12/21/2021,22:58,Zone1,T4,0,0
12/21/2021,22:59,Zone1,T1,712,47
12/21/2021,22:59,Zone1,T2,552,23
12/21/2021,22:59,Zone2,T1,712,47
12/21/2021,22:59,Zone2,T2,428,4
12/21/2021,22:59,Zone1,T3,0,0
12/21/2021,22:59,Zone1,T4,0,0
12/21/2021,23:01,Zone1,T1,733,50
12/21/2021,23:01,Zone1,T2,552,23
12/21/2021,23:01,Zone2,T1,740,51
12/21/2021,23:01,Zone2,T2,420,3
12/21/2021,23:01,Zone1,T3,0,0
12/21/2021,23:01,Zone1,T4,0,0
12/21/2021,23:02,Zone1,T1,700,45
12/21/2021,23:02,Zone1,T2,552,23
12/21/2021,23:02,Zone2,T1,746,52
12/21/2021,23:02,Zone2,T2,621,33
12/21/2021,23:02,Zone1,T3,0,0
12/21/2021,23:02,Zone1,T4,0,0
12/21/2021,23:04,Zone1,T1,699,45
12/21/2021,23:04,Zone1,T2,552,23
12/21/2021,23:04,Zone2,T1,733,50
12/21/2021,23:04,Zone2,T2,651,38
12/21/2021,23:04,Zone1,T3,0,0
12/21/2021,23:04,Zone1,T4,0,0
12/21/2021,23:05,Zone1,T1,728,49
12/21/2021,23:05,Zone1,T2,552,23
12/21/2021,23:05,Zone2,T1,737,51
12/21/2021,23:05,Zone2,T2,447,7
12/21/2021,23:05,Zone1,T3,0,0
12/21/2021,23:05,Zone1,T4,0,0
12/21/2021,23:07,Zone1,T1,692,44
12/21/2021,23:07,Zone1,T2,552,23
12/21/2021,23:07,Zone2,T1,726,49
12/21/2021,23:07,Zone2,T2,477,11
12/21/2021,23:07,Zone1,T3,0,0
12/21/2021,23:07,Zone1,T4,0,0
12/21/2021,23:08,Zone1,T1,726,49
12/21/2021,23:08,Zone1,T2,552,23
12/21/2021,23:08,Zone2,T1,733,50
12/21/2021,23:08,Zone2,T2,414,2
12/21/2021,23:08,Zone1,T3,0,0
12/21/2021,23:08,Zone1,T4,0,0
12/21/2021,23:09,Zone1,T1,699,45
12/21/2021,23:09,Zone1,T2,552,23
12/21/2021,23:09,Zone2,T1,737,51
12/21/2021,23:09,Zone2,T2,524,18
12/21/2021,23:09,Zone1,T3,0,0
12/21/2021,23:09,Zone1,T4,0,0
12/21/2021,23:10,Zone1,T1,763,55
12/21/2021,23:10,Zone1,T2,552,23
12/21/2021,23:10,Zone2,T1,706,46
12/21/2021,23:10,Zone2,T2,414,2
12/21/2021,23:11,Zone1,T1,742,52
12/21/2021,23:11,Zone1,T2,552,23
12/21/2021,23:11,Zone2,T1,733,50
12/21/2021,23:11,Zone2,T2,571,26
12/21/2021,23:11,Zone1,T3,0,0
12/21/2021,23:11,Zone1,T4,0,0
12/21/2021,23:12,Zone1,T1,699,45
12/21/2021,23:12,Zone1,T2,552,23
12/21/2021,23:12,Zone2,T1,710,47
12/21/2021,23:12,Zone2,T2,437,5
12/21/2021,23:12,Zone1,T3,0,0
12/21/2021,23:12,Zone1,T4,0,0
12/21/2021,23:13,Zone1,T1,742,52
12/21/2021,23:13,Zone1,T2,552,23
12/21/2021,23:13,Zone2,T1,733,50
12/21/2021,23:13,Zone2,T2,621,33
12/21/2021,23:14,Zone1,T1,710,47
12/21/2021,23:14,Zone1,T2,552,23
12/21/2021,23:14,Zone2,T1,733,50
12/21/2021,23:14,Zone2,T2,444,6
12/21/2021,23:14,Zone1,T3,0,0
12/21/2021,23:14,Zone1,T4,0,0
12/21/2021,23:15,Zone1,T1,690,44
12/21/2021,23:15,Zone1,T2,552,23
12/21/2021,23:15,Zone2,T1,694,44
12/21/2021,23:15,Zone2,T2,651,38
12/21/2021,23:15,Zone1,T3,0,0
12/21/2021,23:15,Zone1,T4,0,0
12/21/2021,23:16,Zone1,T1,737,51
12/21/2021,23:16,Zone1,T2,552,23
12/21/2021,23:16,Zone2,T1,726,49
12/21/2021,23:16,Zone2,T2,447,7
12/21/2021,23:16,Zone1,T3,0,0
12/21/2021,23:16,Zone1,T4,0,0
12/21/2021,23:17,Zone1,T1,754,53
12/21/2021,23:17,Zone1,T2,552,23
12/21/2021,23:17,Zone2,T1,733,50
12/21/2021,23:17,Zone2,T2,486,13
12/21/2021,23:17,Zone1,T3,0,0
12/21/2021,23:17,Zone1,T4,0,0
12/21/2021,23:19,Zone1,T1,735,51
12/21/2021,23:19,Zone1,T2,552,23
12/21/2021,23:19,Zone2,T1,737,51
12/21/2021,23:19,Zone2,T2,414,2
12/21/2021,23:20,Zone1,T1,708,46
12/21/2021,23:20,Zone1,T2,552,23
12/21/2021,23:20,Zone2,T1,690,44
12/21/2021,23:20,Zone2,T2,519,18
12/21/2021,23:20,Zone1,T3,0,0
12/21/2021,23:20,Zone1,T4,0,0
12/21/2021,23:21,Zone1,T1,719,48
12/21/2021,23:21,Zone1,T2,552,23
12/21/2021,23:21,Zone2,T1,761,54
12/21/2021,23:21,Zone2,T2,423,3
12/21/2021,23:21,Zone1,T3,0,0
12/21/2021,23:21,Zone1,T4,0,0
12/21/2021,23:22,Zone1,T1,679,42
12/21/2021,23:22,Zone1,T2,552,23
12/21/2021,23:22,Zone2,T1,699,45
12/21/2021,23:22,Zone2,T2,567,25
12/21/2021,23:23,Zone1,T1,697,45
12/21/2021,23:23,Zone1,T2,552,23
12/21/2021,23:24,Zone1,T1,694,44
12/21/2021,23:24,Zone1,T2,552,23
12/21/2021,23:26,Zone1,T1,702,46
12/21/2021,23:26,Zone1,T2,552,23
12/21/2021,23:26,Zone2,T1,702,46
12/21/2021,23:26,Zone2,T2,465,9
12/21/2021,23:26,Zone1,T3,0,0
12/21/2021,23:26,Zone1,T4,0,0
12/21/2021,23:27,Zone1,T1,700,45
12/21/2021,23:27,Zone1,T2,552,23
12/21/2021,23:27,Zone2,T1,706,46
12/21/2021,23:27,Zone2,T2,492,14
12/21/2021,23:27,Zone1,T3,0,0
12/21/2021,23:27,Zone1,T4,0,0
12/21/2021,23:29,Zone1,T1,686,43
12/21/2021,23:29,Zone1,T2,552,23
12/21/2021,23:29,Zone2,T1,712,47
12/21/2021,23:29,Zone2,T2,530,19
12/21/2021,23:29,Zone1,T3,0,0
12/21/2021,23:29,Zone1,T4,0,0
12/21/2021,23:30,Zone1,T1,717,48
12/21/2021,23:30,Zone1,T2,552,23
12/21/2021,23:30,Zone2,T1,717,48
12/21/2021,23:30,Zone2,T2,420,3
12/21/2021,23:30,Zone1,T3,0,0
12/21/2021,23:30,Zone1,T4,0,0
12/21/2021,23:31,Zone1,T1,733,50
12/21/2021,23:31,Zone1,T2,552,23
12/21/2021,23:31,Zone2,T1,732,50
12/21/2021,23:31,Zone2,T2,582,27
12/21/2021,23:31,Zone1,T3,0,0
12/21/2021,23:31,Zone1,T4,0,0
12/21/2021,23:32,Zone1,T1,710,47
12/21/2021,23:32,Zone1,T2,552,23
12/21/2021,23:32,Zone2,T1,700,45
12/21/2021,23:32,Zone2,T2,437,5
12/21/2021,23:32,Zone1,T3,0,0
12/21/2021,23:32,Zone1,T4,0,0
12/21/2021,23:35,Zone1,T1,674,41
12/21/2021,23:35,Zone1,T2,552,23
12/21/2021,23:35,Zone2,T1,710,47
12/21/2021,23:35,Zone2,T2,617,33
12/21/2021,23:35,Zone1,T3,0,0
12/21/2021,23:35,Zone1,T4,0,0
12/21/2021,23:36,Zone1,T1,742,52
12/21/2021,23:36,Zone1,T2,552,23
12/21/2021,23:36,Zone2,T1,700,45
12/21/2021,23:36,Zone2,T2,447,7
12/21/2021,23:36,Zone1,T3,0,0
12/21/2021,23:36,Zone1,T4,0,0
12/21/2021,23:39,Zone1,T1,715,47
12/21/2021,23:39,Zone1,T2,552,23
12/21/2021,23:39,Zone2,T1,732,50
12/21/2021,23:39,Zone2,T2,414,2
12/21/2021,23:39,Zone1,T3,0,0
12/21/2021,23:39,Zone1,T4,0,0
12/21/2021,23:40,Zone1,T1,726,49
12/21/2021,23:40,Zone1,T2,552,23
12/21/2021,23:40,Zone2,T1,748,53
12/21/2021,23:40,Zone2,T2,556,23
12/21/2021,23:40,Zone1,T3,0,0
12/21/2021,23:40,Zone1,T4,0,0
12/21/2021,23:41,Zone1,T1,675,41
12/21/2021,23:41,Zone1,T2,552,23
12/21/2021,23:41,Zone2,T1,714,47
12/21/2021,23:41,Zone2,T2,420,3
12/21/2021,23:42,Zone1,T1,726,49
12/21/2021,23:42,Zone1,T2,552,23
12/21/2021,23:42,Zone2,T1,708,46
12/21/2021,23:42,Zone2,T2,595,29
12/21/2021,23:43,Zone1,T1,708,46
12/21/2021,23:43,Zone1,T2,552,23
12/21/2021,23:43,Zone2,T1,737,51
12/21/2021,23:43,Zone2,T2,441,6
12/21/2021,23:44,Zone1,T1,715,47
12/21/2021,23:44,Zone1,T2,552,23
12/21/2021,23:44,Zone2,T1,699,45
12/21/2021,23:44,Zone2,T2,651,38
12/21/2021,23:44,Zone1,T3,0,0
12/21/2021,23:44,Zone1,T4,0,0
12/21/2021,23:45,Zone1,T1,717,48
12/21/2021,23:45,Zone1,T2,552,23
12/21/2021,23:45,Zone2,T1,694,44
12/21/2021,23:45,Zone2,T2,447,7
12/21/2021,23:45,Zone1,T3,0,0
12/21/2021,23:45,Zone1,T4,0,0
12/21/2021,23:47,Zone1,T1,700,45
12/21/2021,23:47,Zone1,T2,552,23
12/21/2021,23:47,Zone2,T1,686,43
12/21/2021,23:47,Zone2,T2,524,18
12/21/2021,23:47,Zone1,T3,0,0
12/21/2021,23:47,Zone1,T4,0,0
12/21/2021,23:48,Zone1,T1,732,50
12/21/2021,23:48,Zone1,T2,552,23
12/21/2021,23:48,Zone2,T1,682,42
12/21/2021,23:48,Zone2,T2,414,2
12/21/2021,23:49,Zone1,T1,704,46
12/21/2021,23:49,Zone1,T2,552,23
12/21/2021,23:49,Zone2,T1,686,43
12/21/2021,23:49,Zone2,T2,582,27
12/21/2021,23:49,Zone1,T3,0,0
12/21/2021,23:49,Zone1,T4,0,0
12/21/2021,23:50,Zone1,T1,770,56
12/21/2021,23:50,Zone1,T2,552,23
12/21/2021,23:50,Zone2,T1,730,50
12/21/2021,23:50,Zone2,T2,432,4
12/21/2021,23:50,Zone1,T3,0,0
12/21/2021,23:50,Zone1,T4,0,0
12/21/2021,23:51,Zone1,T1,728,49
12/21/2021,23:51,Zone1,T2,552,23
12/21/2021,23:51,Zone2,T1,706,46
12/21/2021,23:51,Zone2,T2,621,33
12/21/2021,23:51,Zone1,T3,0,0
12/21/2021,23:51,Zone1,T4,0,0
12/21/2021,23:53,Zone1,T1,704,46
12/21/2021,23:53,Zone1,T2,552,23
12/21/2021,23:53,Zone2,T1,683,43
12/21/2021,23:53,Zone2,T2,600,30
12/21/2021,23:53,Zone1,T3,0,0
12/21/2021,23:53,Zone1,T4,0,0
12/21/2021,23:54,Zone1,T1,730,50
12/21/2021,23:54,Zone1,T2,552,23
12/21/2021,23:54,Zone2,T1,700,45
12/21/2021,23:54,Zone2,T2,462,9
12/21/2021,23:54,Zone1,T3,0,0
12/21/2021,23:54,Zone1,T4,0,0
12/21/2021,23:55,Zone1,T1,666,40
12/21/2021,23:55,Zone1,T2,552,23
12/21/2021,23:55,Zone2,T1,719,48
12/21/2021,23:55,Zone2,T2,422,3
12/21/2021,23:56,Zone1,T1,692,44
12/21/2021,23:56,Zone1,T2,552,23
12/21/2021,23:56,Zone2,T1,697,45
12/21/2021,23:56,Zone2,T2,500,15
12/21/2021,23:56,Zone1,T3,0,0
12/21/2021,23:56,Zone1,T4,0,0
12/21/2021,23:58,Zone1,T1,730,50
12/21/2021,23:58,Zone1,T2,552,23
12/21/2021,23:58,Zone2,T1,700,45
12/21/2021,23:58,Zone2,T2,553,23
12/21/2021,23:58,Zone1,T3,0,0
12/21/2021,23:58,Zone1,T4,0,0
12/21/2021,23:59,Zone1,T1,735,51
12/21/2021,23:59,Zone1,T2,552,23
12/21/2021,23:59,Zone2,T1,712,47
12/21/2021,23:59,Zone2,T2,422,3
12/21/2021,23:59,Zone1,T3,0,0
12/21/2021,23:59,Zone1,T4,0,0
12/22/2021,00:00,Zone1,T1,744,52
12/22/2021,00:00,Zone1,T2,552,23
12/22/2021,00:00,Zone2,T1,710,47
12/22/2021,00:00,Zone2,T2,610,31
12/22/2021,00:00,Zone1,T3,0,0
12/22/2021,00:00,Zone1,T4,0,0
12/22/2021,00:01,Zone1,T1,692,44
12/22/2021,00:01,Zone1,T2,552,23
12/22/2021,00:01,Zone2,T1,694,44
12/22/2021,00:01,Zone2,T2,441,6
12/22/2021,00:02,Zone1,T1,872,71
12/22/2021,00:02,Zone1,T2,552,23
12/22/2021,00:02,Zone2,T1,690,44
12/22/2021,00:02,Zone2,T2,640,36
12/22/2021,00:02,Zone1,T3,0,0
12/22/2021,00:02,Zone1,T4,0,0
12/22/2021,00:03,Zone1,T1,870,71
12/22/2021,00:03,Zone1,T2,552,23
12/22/2021,00:03,Zone2,T1,704,46
12/22/2021,00:03,Zone2,T2,444,6
12/22/2021,00:03,Zone1,T3,0,0
12/22/2021,00:03,Zone1,T4,0,0
12/22/2021,00:04,Zone1,T1,770,56
12/22/2021,00:04,Zone1,T2,552,23
12/22/2021,00:04,Zone2,T1,682,42
12/22/2021,00:04,Zone2,T2,417,2
12/22/2021,00:04,Zone1,T3,0,0
12/22/2021,00:04,Zone1,T4,0,0
12/22/2021,00:05,Zone1,T1,819,63
12/22/2021,00:05,Zone1,T2,552,23
12/22/2021,00:05,Zone2,T1,694,44
12/22/2021,00:05,Zone2,T2,492,14
12/22/2021,00:05,Zone1,T3,0,0
12/22/2021,00:05,Zone1,T4,0,0
12/22/2021,00:06,Zone1,T1,844,67
12/22/2021,00:06,Zone1,T2,552,23
12/22/2021,00:06,Zone2,T1,682,42
12/22/2021,00:06,Zone2,T2,409,1
12/22/2021,00:06,Zone1,T3,0,0
12/22/2021,00:06,Zone1,T4,0,0
12/22/2021,00:07,Zone1,T1,819,63
12/22/2021,00:07,Zone1,T2,552,23
12/22/2021,00:07,Zone2,T1,657,39
12/22/2021,00:07,Zone2,T2,541,21
12/22/2021,00:07,Zone1,T3,0,0
12/22/2021,00:07,Zone1,T4,0,0
12/22/2021,00:08,Zone1,T1,942,82
12/22/2021,00:08,Zone1,T2,552,23
12/22/2021,00:08,Zone2,T1,682,42
12/22/2021,00:08,Zone2,T2,437,5
12/22/2021,00:09,Zone1,T1,933,81
12/22/2021,00:09,Zone1,T2,552,23
12/22/2021,00:09,Zone2,T1,674,41
12/22/2021,00:09,Zone2,T2,644,37
12/22/2021,00:09,Zone1,T3,0,0
12/22/2021,00:09,Zone1,T4,0,0
12/22/2021,00:11,Zone1,T1,942,82
12/22/2021,00:11,Zone1,T2,552,23
12/22/2021,00:11,Zone2,T1,686,43
12/22/2021,00:11,Zone2,T2,481,12
12/22/2021,00:11,Zone1,T3,0,0
12/22/2021,00:11,Zone1,T4,0,0
12/22/2021,00:14,Zone1,T1,834,66
12/22/2021,00:14,Zone1,T2,552,23
12/22/2021,00:14,Zone2,T1,714,47
12/22/2021,00:14,Zone2,T2,534,20
12/22/2021,00:14,Zone1,T3,0,0
12/22/2021,00:14,Zone1,T4,0,0
12/22/2021,00:15,Zone1,T1,942,82
12/22/2021,00:15,Zone1,T2,552,23
12/22/2021,00:15,Zone2,T1,686,43
12/22/2021,00:15,Zone2,T2,410,1
12/22/2021,00:15,Zone1,T3,0,0
12/22/2021,00:15,Zone1,T4,0,0
12/22/2021,00:16,Zone1,T1,927,80
12/22/2021,00:16,Zone1,T2,552,23
12/22/2021,00:16,Zone2,T1,686,43
12/22/2021,00:16,Zone2,T2,592,29
12/22/2021,00:16,Zone1,T3,0,0
12/22/2021,00:16,Zone1,T4,0,0
12/22/2021,00:17,Zone1,T1,942,82
